disno,dyindex,statea,namea,stateb,nameb,strtday,strtmnth,strtyr,endday,endmnth,endyear,outcome,settlmnt,fatlev,highact,hihost,recip,noinit,notarg,sideaa,revstata,revtypea,fatleva,highmcaa,hihosta,orignata,sideab,revstatb,revtypeb,fatlevb,highmcab,hihostb,orignatb,rolea,roleb,dyad_rolea,dyad_roleb,war,durindx,duration,cumdurat,mid5hiact,mid5hiacta,mid5hiactb,severity,severitya,severityb,year,ongo2014,new,change,changetype_1,changetype_2,dyad,abbreva,abbrevb,lastobs,newar
4186,4186.0112,345,YUG,255,GMY,21,2,2000,28,11,2000,4,4,0,2,2,0,21,1,0,0,0,0,0,1,1,1,1,2,0,2,2,1,3,1,3,1,0,1,282,282,1,0,1,30,0,30,2000,0,0,0,0,0,345255,193,65,1,0
4186,4186.0122,290,POL,345,YUG,21,2,2000,28,11,2000,3,4,0,7,3,0,21,1,1,1,2,0,7,3,1,0,0,0,0,0,1,1,1,3,1,3,0,1,282,282,7,7,0,49,49,75,2000,0,0,0,0,0,290345,137,193,1,0
4186,4186.0122,345,YUG,290,POL,21,2,2000,28,11,2000,4,4,0,7,3,0,21,1,0,0,0,0,0,1,1,1,1,2,0,7,3,1,3,1,3,1,0,1,282,282,7,0,7,49,75,49,2000,0,0,0,0,0,345290,193,137,1,0
4186,4186.0132,310,HUN,345,YUG,21,2,2000,28,11,2000,3,4,0,2,2,0,21,1,1,1,2,0,2,2,1,0,0,0,0,0,1,1,1,3,1,3,0,1,282,282,1,1,0,30,30,0,2000,0,0,0,0,0,310345,78,193,1,0
4186,4186.0132,345,YUG,310,HUN,21,2,2000,28,11,2000,4,4,0,2,2,0,21,1,0,0,0,0,0,1,1,1,1,2,0,2,2,1,3,1,3,1,0,1,282,282,1,0,1,30,0,30,2000,0,0,0,0,0,345310,193,78,1,0
4186,4186.0142,316,CZR,345,YUG,21,2,2000,28,11,2000,3,4,0,2,2,0,21,1,1,1,2,0,2,2,1,0,0,0,0,0,1,1,1,3,1,3,0,1,282,282,1,1,0,30,30,49,2000,0,0,0,0,0,316345,45,193,1,0
4186,4186.0142,345,YUG,316,CZR,21,2,2000,28,11,2000,4,4,0,2,2,0,21,1,0,0,0,0,0,1,1,1,1,2,0,2,2,1,3,1,3,1,0,1,282,282,1,0,1,30,49,30,2000,0,0,0,0,0,345316,193,45,1,0
4186,4186.0151,325,ITA,345,YUG,21,2,2000,28,11,2000,3,4,0,7,3,0,21,1,1,1,2,0,7,3,1,0,0,0,0,0,1,1,1,3,1,3,0,1,282,282,7,7,0,49,49,49,2000,0,0,0,0,0,325345,86,193,1,0
4186,4186.0151,345,YUG,325,ITA,21,2,2000,28,11,2000,4,4,0,7,3,0,21,1,0,0,0,0,0,1,1,1,1,2,0,7,3,1,3,1,3,1,0,1,282,282,7,0,7,49,49,49,2000,0,0,0,0,0,345325,193,86,1,0
4186,4186.0161,345,YUG,350,GRC,21,2,2000,28,11,2000,3,3,0,2,2,0,21,1,0,0,0,0,0,1,1,1,1,2,0,2,2,1,3,1,3,1,0,1,282,282,1,0,1,30,75,30,2000,0,0,0,0,0,345350,193,67,1,0
4186,4186.0161,350,GRC,345,YUG,21,2,2000,28,11,2000,4,3,0,2,2,0,21,1,1,1,2,0,2,2,1,0,0,0,0,0,1,1,1,3,1,3,0,1,282,282,1,1,0,30,30,75,2000,0,0,0,0,0,350345,67,193,1,0
4186,4186.0171,345,YUG,360,ROM,27,3,2000,28,11,2000,3,3,0,7,3,0,21,1,0,0,0,0,0,1,1,1,1,2,0,7,3,0,3,2,3,1,0,1,247,247,7,0,7,49,75,49,2000,0,0,0,0,0,345360,193,142,1,0
4186,4186.0171,360,ROM,345,YUG,27,3,2000,28,11,2000,4,3,0,7,3,0,21,1,1,1,2,0,7,3,0,0,0,0,0,0,1,1,2,3,1,3,0,1,247,247,7,7,0,49,49,75,2000,0,0,0,0,0,360345,142,193,1,0
4186,4186.0181,345,YUG,385,NOR,21,2,2000,28,11,2000,3,3,0,2,2,0,21,1,0,0,0,0,0,1,1,1,1,2,0,2,2,1,3,1,3,1,0,1,282,282,1,0,1,30,75,30,2000,0,0,0,0,0,345385,193,126,1,0
4186,4186.0181,385,NOR,345,YUG,21,2,2000,28,11,2000,4,3,0,2,2,0,21,1,1,1,2,0,2,2,1,0,0,0,0,0,1,1,1,3,1,3,0,1,282,282,1,1,0,30,30,75,2000,0,0,0,0,0,385345,126,193,1,0
4186,4186.019,345,YUG,390,DEN,21,2,2000,28,11,2000,3,3,0,2,2,0,21,1,0,0,0,0,0,1,1,1,1,2,0,2,2,1,3,1,3,1,0,1,282,282,1,0,1,30,75,30,2000,0,0,0,0,0,345390,193,46,1,0
4186,4186.019,390,DEN,345,YUG,21,2,2000,28,11,2000,4,3,0,2,2,0,21,1,1,1,2,0,2,2,1,0,0,0,0,0,1,1,1,3,1,3,0,1,282,282,1,1,0,30,30,75,2000,0,0,0,0,0,390345,46,193,1,0
4186,4186.02,345,YUG,395,ICE,21,2,2000,28,11,2000,3,3,0,2,2,0,21,1,0,0,0,0,0,1,1,1,1,2,0,2,2,1,3,1,3,1,0,1,282,282,1,0,1,30,0,30,2000,0,0,0,0,0,345395,193,79,1,0
4186,4186.02,395,ICE,345,YUG,21,2,2000,28,11,2000,4,3,0,2,2,0,21,1,1,1,2,0,2,2,1,0,0,0,0,0,1,1,1,3,1,3,0,1,282,282,1,1,0,30,30,0,2000,0,0,0,0,0,395345,79,193,1,0
4186,4186.021,345,YUG,640,TUR,21,2,2000,28,11,2000,3,3,0,2,2,0,21,1,0,0,0,0,0,1,1,1,1,2,0,2,2,1,3,1,3,1,0,1,282,282,1,0,1,30,49,30,2000,0,0,0,0,0,345640,193,177,1,0
4186,4186.021,640,TUR,345,YUG,21,2,2000,28,11,2000,4,3,0,2,2,0,21,1,1,1,2,0,2,2,1,0,0,0,0,0,1,1,1,3,1,3,0,1,282,282,1,1,0,30,30,49,2000,0,0,0,0,0,640345,177,193,1,0
4187,4187.001,522,DJI,531,ERI,1,6,1998,31,12,1998,5,3,0,13,3,0,1,1,1,0,0,0,13,3,1,0,1,2,0,13,3,1,1,3,1,3,0,1,214,214,11,11,11,49,49,49,1998,0,0,0,0,0,522531,47,55,1,0
4187,4187.001,531,ERI,522,DJI,1,6,1998,31,12,1998,5,3,0,13,3,0,1,1,0,1,2,0,13,3,1,1,0,0,0,13,3,1,3,1,3,1,0,1,214,214,11,11,11,49,49,49,1998,0,0,0,0,0,531522,55,47,1,0
4188,4188.001,501,KEN,530,ETH,16,1,1999,16,1,1999,6,1,1,18,4,1,1,1,0,0,0,0,18,4,1,1,1,2,1,18,4,1,3,1,3,1,0,1,1,1,17,17,17,75,75,75,1999,0,0,0,0,0,501530,90,57,1,0
4188,4188.001,530,ETH,501,KEN,16,1,1999,16,1,1999,6,1,1,18,4,1,1,1,1,1,2,1,18,4,1,0,0,0,0,18,4,1,1,3,1,3,0,1,1,1,17,17,17,75,75,75,1999,0,0,0,0,0,530501,57,90,1,0
4189,4189.001,130,ECU,135,PER,1,7,1998,1,8,1998,6,1,0,16,4,0,1,1,1,1,1,0,16,4,1,0,1,1,0,13,3,1,1,3,1,3,0,1,32,32,14,14,11,84,84,49,1998,0,0,0,0,0,130135,52,134,1,0
4189,4189.001,135,PER,130,ECU,1,7,1998,1,8,1998,6,1,0,16,4,0,1,1,0,1,1,0,13,3,1,1,1,1,0,16,4,1,3,1,3,1,0,1,32,32,14,11,14,84,49,84,1998,0,0,0,0,0,135130,134,52,1,0
4190,4190.001,2,USA,652,SYR,1,6,1996,30,6,1996,5,3,0,2,2,0,1,2,0,0,0,0,2,2,1,1,0,0,0,0,1,1,3,1,1,3,0,1,30,30,1,1,0,30,30,0,1996,0,0,0,0,0,2652,185,168,1,0
4190,4190.001,652,SYR,2,USA,1,6,1996,30,6,1996,5,3,0,2,2,0,1,2,1,0,0,0,0,1,1,0,0,0,0,2,2,1,1,3,3,1,0,1,30,30,1,0,1,30,0,30,1996,0,0,0,0,0,652002,168,185,1,0
4190,4190.002,640,TUR,652,SYR,1,6,1996,30,6,1996,5,3,0,13,3,0,1,2,0,1,2,0,13,3,1,1,0,0,0,13,3,1,3,1,3,1,0,1,30,30,11,11,11,49,49,49,1996,0,0,0,0,0,640652,177,168,1,0
4190,4190.002,652,SYR,640,TUR,1,6,1996,30,6,1996,5,3,0,13,3,0,1,2,1,0,0,0,13,3,1,0,1,2,0,13,3,1,1,3,1,3,0,1,30,30,11,11,11,49,49,49,1996,0,0,0,0,0,652640,168,177,1,0
4191,4191.001,630,IRN,640,TUR,26,6,1996,26,6,1996,5,3,0,19,4,0,1,1,0,0,0,0,0,1,1,1,0,0,0,19,4,1,3,1,3,1,0,1,1,1,16,0,16,65,75,65,1996,0,0,0,0,0,630640,83,177,1,0
4191,4191.001,640,TUR,630,IRN,26,6,1996,26,6,1996,5,3,0,19,4,0,1,1,1,0,0,0,19,4,1,0,0,0,0,0,1,1,1,3,1,3,0,1,1,1,16,16,0,65,65,75,1996,0,0,0,0,0,640630,177,83,1,0
4192,4192.001,630,IRN,645,IRQ,27,7,1996,31,1,1997,0,0,0,19,4,0,1,1,1,1,2,0,19,4,1,0,0,0,0,13,3,1,1,3,1,3,0,1,158,158,16,16,11,65,65,49,1996,0,0,0,0,0,630645,83,84,0,0
4192,4192.001,630,IRN,645,IRQ,27,7,1996,31,1,1997,5,3,0,19,4,0,1,1,1,1,2,0,19,4,1,0,0,0,0,13,3,1,1,3,1,3,0,2,32,190,16,16,11,65,65,49,1997,0,0,0,0,0,630645,83,84,1,0
4192,4192.001,645,IRQ,630,IRN,27,7,1996,31,1,1997,0,0,0,19,4,0,1,1,0,0,0,0,13,3,1,1,1,2,0,19,4,1,3,1,3,1,0,1,158,158,16,11,16,65,49,65,1996,0,0,0,0,0,645630,84,83,0,0
4192,4192.001,645,IRQ,630,IRN,27,7,1996,31,1,1997,5,3,0,19,4,0,1,1,0,0,0,0,13,3,1,1,1,2,0,19,4,1,3,1,3,1,0,2,32,190,16,11,16,65,49,65,1997,0,0,0,0,0,645630,84,83,1,0
4193,4193.001,350,GRC,640,TUR,10,10,1997,29,7,1998,0,0,0,18,4,1,1,1,1,1,1,0,18,4,1,0,1,1,0,18,4,1,1,3,1,3,0,1,83,83,17,17,17,75,75,75,1997,0,0,0,0,0,350640,67,177,0,0
4193,4193.001,350,GRC,640,TUR,10,10,1997,29,7,1998,5,3,0,18,4,1,1,1,1,1,1,0,18,4,1,0,1,1,0,18,4,1,1,3,1,3,0,2,211,294,17,17,17,75,75,75,1998,0,0,0,0,0,350640,67,177,1,0
4193,4193.001,640,TUR,350,GRC,10,10,1997,29,7,1998,0,0,0,18,4,1,1,1,0,1,1,0,18,4,1,1,1,1,0,18,4,1,3,1,3,1,0,1,83,83,17,17,17,75,75,75,1997,0,0,0,0,0,640350,177,67,0,0
4193,4193.001,640,TUR,350,GRC,10,10,1997,29,7,1998,5,3,0,18,4,1,1,1,0,1,1,0,18,4,1,1,1,1,0,18,4,1,3,1,3,1,0,2,211,294,17,17,17,75,75,75,1998,0,0,0,0,0,640350,177,67,1,0
4196,4196.001,2,USA,40,CUB,24,2,1996,24,2,1996,5,3,0,19,4,0,1,1,0,0,0,0,0,1,1,1,1,2,0,19,4,1,3,1,3,1,0,1,1,1,16,0,16,65,0,65,1996,0,0,0,0,0,2040,185,42,1,0
4196,4196.001,40,CUB,2,USA,24,2,1996,24,2,1996,5,3,0,19,4,0,1,1,1,1,2,0,19,4,1,0,0,0,0,0,1,1,1,3,1,3,0,1,1,1,16,16,0,65,65,0,1996,0,0,0,0,0,40002,42,185,1,0
4197,4197.001,2,USA,365,RUS,1,11,2000,31,12,2000,5,3,0,10,3,0,1,2,0,0,0,0,10,3,1,1,1,4,0,7,3,1,3,1,3,1,0,1,61,61,8,8,7,20,20,49,2000,0,0,0,0,0,2365,185,143,1,0
4197,4197.001,365,RUS,2,USA,1,11,2000,31,12,2000,5,3,0,10,3,0,1,2,1,1,4,0,7,3,1,0,0,0,0,10,3,1,1,3,1,3,0,1,61,61,8,7,8,20,49,20,2000,0,0,0,0,0,365002,143,185,1,0
4197,4197.002,20,CAN,365,RUS,1,11,2000,31,12,2000,5,3,0,10,3,0,1,2,0,0,0,0,10,3,1,1,1,4,0,7,3,1,3,1,3,1,0,1,61,61,8,8,7,20,20,49,2000,0,0,0,0,0,20365,30,143,1,0
4197,4197.002,365,RUS,20,CAN,1,11,2000,31,12,2000,5,3,0,10,3,0,1,2,1,1,4,0,7,3,1,0,0,0,0,10,3,1,1,3,1,3,0,1,61,61,8,7,8,20,49,20,2000,0,0,0,0,0,365020,143,30,1,0
4200,4200.001,531,ERI,679,YEM,21,8,1999,21,8,1999,8,4,0,17,4,0,1,1,1,1,2,0,17,4,1,0,0,0,0,0,1,1,1,3,1,3,0,1,1,1,15,15,0,81,81,65,1999,0,0,0,0,0,531679,55,191,1,0
4200,4200.001,679,YEM,531,ERI,21,8,1999,21,8,1999,8,4,0,17,4,0,1,1,0,0,0,0,0,1,1,1,1,2,0,17,4,1,3,1,3,1,0,1,1,1,15,0,15,81,65,81,1999,0,0,0,0,0,679531,191,55,1,0
4201,4201.001,365,RUS,700,AFG,24,9,1999,29,3,2001,0,0,0,18,4,0,1,2,1,0,0,0,13,3,1,0,1,2,0,18,4,1,1,3,1,3,0,1,99,99,17,11,17,75,49,75,1999,0,0,0,0,0,365700,143,2,0,0
4201,4201.001,365,RUS,700,AFG,24,9,1999,29,3,2001,0,0,0,18,4,0,1,2,1,0,0,0,13,3,1,0,1,2,0,18,4,1,1,3,1,3,0,2,366,465,17,11,17,75,49,75,2000,0,0,0,0,0,365700,143,2,0,0
4201,4201.001,365,RUS,700,AFG,24,9,1999,29,3,2001,5,3,1,18,4,0,1,2,1,0,0,0,13,3,1,0,1,2,1,18,4,1,1,3,1,3,0,3,89,554,17,11,17,75,49,75,2001,0,0,0,0,0,365700,143,2,1,0
4201,4201.001,700,AFG,365,RUS,24,9,1999,29,3,2001,0,0,0,18,4,0,1,2,0,1,2,0,18,4,1,1,0,0,0,13,3,1,3,1,3,1,0,1,99,99,17,17,11,75,75,49,1999,0,0,0,0,0,700365,2,143,0,0
4201,4201.001,700,AFG,365,RUS,24,9,1999,29,3,2001,0,0,0,18,4,0,1,2,0,1,2,0,18,4,1,1,0,0,0,13,3,1,3,1,3,1,0,2,366,465,17,17,11,75,75,49,2000,0,0,0,0,0,700365,2,143,0,0
4201,4201.001,700,AFG,365,RUS,24,9,1999,29,3,2001,5,3,1,18,4,0,1,2,0,1,2,1,18,4,1,1,0,0,0,13,3,1,3,1,3,1,0,3,89,554,17,17,11,75,75,49,2001,0,0,0,0,0,700365,2,143,1,0
4201,4201.002,700,AFG,704,UZB,30,5,2000,6,6,2000,5,3,1,18,4,1,1,2,0,1,4,1,18,4,1,1,0,0,1,18,4,0,3,2,1,3,0,1,8,8,17,17,17,75,75,75,2000,0,0,0,0,0,700704,2,187,1,0
4201,4201.002,704,UZB,700,AFG,30,5,2000,6,6,2000,5,3,1,18,4,1,1,2,1,0,0,1,18,4,0,0,1,4,1,18,4,1,2,3,3,1,0,1,8,8,17,17,17,75,75,75,2000,0,0,0,0,0,704700,187,2,1,0
4203,4203.001,670,SAU,679,YEM,1,6,1997,19,7,1998,0,0,0,18,4,1,1,1,1,1,1,0,18,4,1,0,0,0,0,18,4,1,1,3,1,3,0,1,214,214,17,17,17,75,75,75,1997,0,0,0,0,0,670679,148,191,0,0
4203,4203.001,670,SAU,679,YEM,1,6,1997,19,7,1998,8,3,0,18,4,1,1,1,1,1,1,-9,18,4,1,0,0,0,-9,18,4,1,1,3,1,3,0,2,201,415,17,17,17,75,75,75,1998,0,0,0,0,0,670679,148,191,1,0
4203,4203.001,679,YEM,670,SAU,1,6,1997,19,7,1998,0,0,0,18,4,1,1,1,0,0,0,0,18,4,1,1,1,1,0,18,4,1,3,1,3,1,0,1,214,214,17,17,17,75,75,75,1997,0,0,0,0,0,679670,191,148,0,0
4203,4203.001,679,YEM,670,SAU,1,6,1997,19,7,1998,8,3,0,18,4,1,1,1,0,0,0,-9,18,4,1,1,1,1,-9,18,4,1,3,1,3,1,0,2,201,415,17,17,17,75,75,75,1998,0,0,0,0,0,679670,191,148,1,0
4205,4205.001,630,IRN,645,IRQ,29,9,1997,30,4,1998,0,0,0,19,4,0,1,1,1,1,2,0,19,4,1,0,0,0,0,17,4,1,1,3,1,3,0,1,94,94,16,16,15,65,65,81,1997,0,0,0,0,0,630645,83,84,0,0
4205,4205.001,630,IRN,645,IRQ,29,9,1997,30,4,1998,5,3,0,19,4,0,1,1,1,1,2,0,19,4,1,0,0,0,0,17,4,1,1,3,1,3,0,2,121,215,16,16,15,65,65,81,1998,0,0,0,0,0,630645,83,84,1,0
4205,4205.001,645,IRQ,630,IRN,29,9,1997,30,4,1998,0,0,0,19,4,0,1,1,0,0,0,0,17,4,1,1,1,2,0,19,4,1,3,1,3,1,0,1,94,94,16,15,16,65,81,65,1997,0,0,0,0,0,645630,84,83,0,0
4205,4205.001,645,IRQ,630,IRN,29,9,1997,30,4,1998,5,3,0,19,4,0,1,1,0,0,0,0,17,4,1,1,1,2,0,19,4,1,3,1,3,1,0,2,121,215,16,15,16,65,81,65,1998,0,0,0,0,0,645630,84,83,1,0
4206,4206.001,640,TUR,645,IRQ,5,9,1996,17,2,1999,0,0,0,19,4,0,1,1,1,1,2,0,19,4,1,0,0,0,0,0,1,1,1,3,1,3,0,1,118,118,16,16,0,65,65,65,1996,0,0,0,0,0,640645,177,84,0,0
4206,4206.001,640,TUR,645,IRQ,5,9,1996,17,2,1999,0,0,0,19,4,0,1,1,1,1,2,0,19,4,1,0,0,0,0,0,1,1,1,3,1,3,0,2,365,483,16,16,0,65,65,65,1997,0,0,0,0,0,640645,177,84,0,0
4206,4206.001,640,TUR,645,IRQ,5,9,1996,17,2,1999,0,0,0,19,4,0,1,1,1,1,2,0,19,4,1,0,0,0,0,0,1,1,1,3,1,3,0,3,365,848,16,16,0,65,65,65,1998,0,0,0,0,0,640645,177,84,0,0
4206,4206.001,640,TUR,645,IRQ,5,9,1996,17,2,1999,5,3,0,19,4,0,1,1,1,1,2,0,19,4,1,0,0,0,0,0,1,1,1,3,1,3,0,4,49,897,16,16,0,65,65,65,1999,0,0,0,0,0,640645,177,84,1,0
4206,4206.001,645,IRQ,640,TUR,5,9,1996,17,2,1999,0,0,0,19,4,0,1,1,0,0,0,0,0,1,1,1,1,2,0,19,4,1,3,1,3,1,0,1,118,118,16,0,16,65,65,65,1996,0,0,0,0,0,645640,84,177,0,0
4206,4206.001,645,IRQ,640,TUR,5,9,1996,17,2,1999,0,0,0,19,4,0,1,1,0,0,0,0,0,1,1,1,1,2,0,19,4,1,3,1,3,1,0,2,365,483,16,0,16,65,65,65,1997,0,0,0,0,0,645640,84,177,0,0
4206,4206.001,645,IRQ,640,TUR,5,9,1996,17,2,1999,0,0,0,19,4,0,1,1,0,0,0,0,0,1,1,1,1,2,0,19,4,1,3,1,3,1,0,3,365,848,16,0,16,65,65,65,1998,0,0,0,0,0,645640,84,177,0,0
4206,4206.001,645,IRQ,640,TUR,5,9,1996,17,2,1999,5,3,0,19,4,0,1,1,0,0,0,0,0,1,1,1,1,2,0,19,4,1,3,1,3,1,0,4,49,897,16,0,16,65,65,65,1999,0,0,0,0,0,645640,84,177,1,0
4208,4208.001,640,TUR,645,IRQ,29,9,1999,29,9,1999,5,3,0,16,4,0,1,1,1,1,2,0,16,4,1,0,0,0,0,0,1,1,1,3,1,3,0,1,1,1,14,14,0,84,84,65,1999,0,0,0,0,0,640645,177,84,1,0
4208,4208.001,645,IRQ,640,TUR,29,9,1999,29,9,1999,5,3,0,16,4,0,1,1,0,0,0,0,0,1,1,1,1,2,0,16,4,1,3,1,3,1,0,1,1,1,14,0,14,84,100,84,1999,0,0,0,0,0,645640,84,177,1,0
4210,4210.001,350,GRC,640,TUR,9,2,2000,21,10,2000,5,3,0,14,3,0,1,1,1,0,0,0,14,3,1,0,0,0,0,14,3,1,1,3,1,3,0,1,256,256,12,12,12,65,65,65,2000,0,0,0,0,0,350640,67,177,1,0
4210,4210.001,640,TUR,350,GRC,9,2,2000,21,10,2000,5,3,0,14,3,0,1,1,0,0,0,0,14,3,1,1,0,0,0,14,3,1,3,1,3,1,0,1,256,256,12,12,12,65,65,65,2000,0,0,0,0,0,640350,177,67,1,0
4212,4212.001,365,RUS,372,GRG,17,11,1999,14,3,2001,0,0,0,14,3,0,1,1,1,1,2,0,14,3,1,0,0,0,0,14,3,1,1,3,1,3,0,1,45,45,12,12,12,65,65,65,1999,0,0,0,0,0,365372,143,68,0,0
4212,4212.001,365,RUS,372,GRG,17,11,1999,14,3,2001,0,0,0,14,3,0,1,1,1,1,2,0,14,3,1,0,0,0,0,14,3,1,1,3,1,3,0,2,366,411,12,12,12,65,65,65,2000,0,0,0,0,0,365372,143,68,0,0
4212,4212.001,365,RUS,372,GRG,17,11,1999,14,3,2001,5,3,0,14,3,0,1,1,1,1,2,0,14,3,1,0,0,0,0,14,3,1,1,3,1,3,0,3,74,485,12,12,12,65,65,65,2001,0,0,0,0,0,365372,143,68,1,0
4212,4212.001,372,GRG,365,RUS,17,11,1999,14,3,2001,0,0,0,14,3,0,1,1,0,0,0,0,14,3,1,1,1,2,0,14,3,1,3,1,3,1,0,1,45,45,12,12,12,65,65,65,1999,0,0,0,0,0,372365,68,143,0,0
4212,4212.001,372,GRG,365,RUS,17,11,1999,14,3,2001,0,0,0,14,3,0,1,1,0,0,0,0,14,3,1,1,1,2,0,14,3,1,3,1,3,1,0,2,366,411,12,12,12,65,65,65,2000,0,0,0,0,0,372365,68,143,0,0
4212,4212.001,372,GRG,365,RUS,17,11,1999,14,3,2001,5,3,0,14,3,0,1,1,0,0,0,0,14,3,1,1,1,2,0,14,3,1,3,1,3,1,0,3,74,485,12,12,12,65,65,65,2001,0,0,0,0,0,372365,68,143,1,0
4213,4213.001,2,USA,365,RUS,2,2,2000,30,4,2000,7,2,0,17,4,0,1,1,1,1,2,0,17,4,1,0,0,0,0,0,1,1,1,3,1,3,0,1,89,89,15,15,0,81,81,75,2000,0,0,0,0,0,2365,185,143,1,0
4213,4213.001,365,RUS,2,USA,2,2,2000,30,4,2000,7,2,0,17,4,0,1,1,0,0,0,0,0,1,1,1,1,2,0,17,4,1,3,1,3,1,0,1,89,89,15,0,15,81,75,81,2000,0,0,0,0,0,365002,143,185,1,0
4214,4214.001,368,LIT,411,EQG,10,11,2000,20,12,2000,7,1,0,17,4,0,1,1,0,0,0,0,0,1,1,1,1,2,0,17,4,1,3,1,3,1,0,1,41,41,15,0,15,81,75,81,2000,0,0,0,0,0,368411,102,54,1,0
4214,4214.001,411,EQG,368,LIT,10,11,2000,20,12,2000,7,1,0,17,4,0,1,1,1,1,2,0,17,4,1,0,0,0,0,0,1,1,1,3,1,3,0,1,41,41,15,15,0,81,81,75,2000,0,0,0,0,0,411368,54,102,1,0
4215,4215.001,645,IRQ,690,KUW,11,1,1999,14,1,1999,5,3,0,10,3,0,1,1,0,0,0,0,0,1,1,1,0,0,0,10,3,1,3,1,3,1,0,1,4,4,8,0,8,20,75,20,1999,0,0,0,0,0,645690,84,93,1,0
4215,4215.001,690,KUW,645,IRQ,11,1,1999,14,1,1999,5,3,0,10,3,0,1,1,1,0,0,0,10,3,1,0,0,0,0,0,1,1,1,3,1,3,0,1,4,4,8,8,0,20,20,75,1999,0,0,0,0,0,690645,93,84,1,0
4216,4216.001,2,USA,630,IRN,3,10,1997,3,10,1997,4,1,0,7,3,0,1,1,1,0,0,0,7,3,1,0,1,2,0,0,1,1,1,3,1,3,0,1,1,1,7,7,0,49,49,75,1997,0,0,0,0,0,2630,185,83,1,0
4216,4216.001,630,IRN,2,USA,3,10,1997,3,10,1997,3,1,0,7,3,0,1,1,0,1,2,0,0,1,1,1,0,0,0,7,3,1,3,1,3,1,0,1,1,1,7,0,7,49,65,49,1997,0,0,0,0,0,630002,83,185,1,0
4217,4217.001,2,USA,625,SUD,20,8,1998,20,8,1998,5,3,0,19,4,0,1,1,1,1,2,0,19,4,1,0,0,0,0,0,1,1,1,3,1,3,0,1,1,1,16,16,0,65,65,65,1998,0,0,0,0,0,2625,185,162,1,0
4217,4217.001,625,SUD,2,USA,20,8,1998,20,8,1998,5,3,0,19,4,0,1,1,0,0,0,0,0,1,1,1,1,2,0,19,4,1,3,1,3,1,0,1,1,1,16,0,16,65,75,65,1998,0,0,0,0,0,625002,162,185,1,0
4218,4218.001,2,USA,731,PRK,23,3,2000,23,3,2000,5,3,0,2,2,0,1,2,0,0,0,0,0,1,1,1,1,2,0,2,2,1,3,1,3,1,0,1,1,1,1,0,1,30,75,30,2000,0,0,0,0,0,2731,185,139,1,0
4218,4218.001,731,PRK,2,USA,23,3,2000,23,3,2000,5,3,0,2,2,0,1,2,1,1,2,0,2,2,1,0,0,0,0,0,1,1,1,3,1,3,0,1,1,1,1,1,0,30,30,65,2000,0,0,0,0,0,731002,139,185,1,0
4218,4218.002,731,PRK,732,ROK,23,3,2000,23,3,2000,5,3,0,2,2,0,1,1,1,1,2,0,2,2,1,0,0,0,0,0,1,1,1,3,1,3,0,1,1,1,1,1,0,30,30,75,2000,0,0,0,0,0,731732,139,141,1,0
4218,4218.002,732,ROK,731,PRK,23,3,2000,23,3,2000,5,3,0,2,2,0,1,1,0,0,0,0,0,1,1,1,1,2,0,2,2,1,3,1,3,1,0,1,1,1,1,0,1,30,65,30,2000,0,0,0,0,0,732731,141,139,1,0
4219,4219.001,100,COL,101,VEN,7,1,1994,9,1,1994,7,3,0,17,4,0,1,1,0,0,0,0,0,1,1,1,0,0,0,17,4,1,3,1,3,1,0,1,3,3,15,0,15,81,0,81,1994,0,0,0,0,0,100101,37,188,1,0
4219,4219.001,101,VEN,100,COL,7,1,1994,9,1,1994,7,3,0,17,4,0,1,1,1,0,0,0,17,4,1,0,0,0,0,0,1,1,1,3,1,3,0,1,3,3,15,15,0,81,81,0,1994,0,0,0,0,0,101100,188,37,1,0
4220,4220.001,2,USA,365,RUS,17,10,2000,9,11,2000,5,3,0,7,3,0,1,1,0,0,0,0,7,3,1,1,0,0,0,7,3,1,3,1,3,1,0,1,24,24,7,7,7,49,49,49,2000,0,0,0,0,0,2365,185,143,1,0
4220,4220.001,365,RUS,2,USA,17,10,2000,9,11,2000,5,3,0,7,3,0,1,1,1,0,0,0,7,3,1,0,0,0,0,7,3,1,1,3,1,3,0,1,24,24,7,7,7,49,49,49,2000,0,0,0,0,0,365002,143,185,1,0
4221,4221.001,365,RUS,640,TUR,18,6,2000,13,9,2000,5,3,1,18,4,1,1,2,0,0,0,1,18,4,1,1,1,2,0,18,4,1,3,1,3,1,0,1,88,88,17,17,17,75,75,75,2000,0,0,0,0,0,365640,143,177,1,0
4221,4221.001,640,TUR,365,RUS,18,6,2000,13,9,2000,5,3,1,18,4,1,1,2,1,1,2,0,18,4,1,0,0,0,1,18,4,1,1,3,1,3,0,1,88,88,17,17,17,75,75,75,2000,0,0,0,0,0,640365,177,143,1,0
4221,4221.002,371,ARM,640,TUR,11,9,2000,11,9,2000,5,3,0,14,3,0,1,2,0,0,0,0,0,1,0,1,1,2,0,14,3,1,4,1,3,1,0,1,1,1,12,0,12,65,49,65,2000,0,0,0,0,0,371640,7,177,1,0
4221,4221.002,640,TUR,371,ARM,11,9,2000,11,9,2000,5,3,0,14,3,0,1,2,1,1,2,0,14,3,1,0,0,0,0,0,1,0,1,4,1,3,0,1,1,1,12,12,0,65,65,49,2000,0,0,0,0,0,640371,177,7,1,0
